image,author,title,description,description_text,category,url,slug
https://static.8cache.com/cover/eJzLyTDWT3O0rMpNTTGrSA0uccoOKDf3yS11jjeMNPaOT0s2Mg_xSIz38cv39Yos9w91DiotcwzM8fAyrtINMq4o90jNSQpKj8xJDUh2snAMywhMzwwoL7ctNzI01c0wNjICACZGH-Q=/phia-ben-kia-dat-troi.jpg,Zhihu,Phía Bên Kia Đất Trời,"<div class=""desc-text desc-text-full"" itemprop=""description"">Tôi đã chết được gần một năm rồi. Lục Trạch vẫn nghĩ rằng tôi đang đi du lịch nước ngoài.<br/><br/>Hắn chỉ chú ý đến ánh trăng sáng của hắn là Đường Khuynh và cho cô ta rất nhiều tài nguyên.<br/><br/>Chỉ trong ba năm, Đường Khuynh từ một bông hoa trắng, chớp mắt đã trở thành một ngôi sao hàng đầu trong giới điện ảnh và truyền hình.<br/><br/>Còn tôi, hắn chỉ nhớ những lời cuối cùng tôi đã nói với hắn<br/><br/>“Lục Trạch, em muốn đi du lịch, em sẽ đi rất lâu, rất lâu.”<br/><br/>Tôi nghĩ rằng hắn vốn không quan tâm.<br/><br/>Chuyện tôi đã chết, có lẽ phải rất lâu nữa Lục Trạch mới biết được.<br/><br/>Thật không ngờ, một nam phóng viên đã đào được tin tức về cái chết của tôi.</div>","Tôi đã chết được gần một năm rồi. Lục Trạch vẫn nghĩ rằng tôi đang đi du lịch nước ngoài.Hắn chỉ chú ý đến ánh trăng sáng của hắn là Đường Khuynh và cho cô ta rất nhiều tài nguyên.Chỉ trong ba năm, Đường Khuynh từ một bông hoa trắng, chớp mắt đã trở thành một ngôi sao hàng đầu trong giới điện ảnh và truyền hình.Còn tôi, hắn chỉ nhớ những lời cuối cùng tôi đã nói với hắn“Lục Trạch, em muốn đi du lịch, em sẽ đi rất lâu, rất lâu.”Tôi nghĩ rằng hắn vốn không quan tâm.Chuyện tôi đã chết, có lẽ phải rất lâu nữa Lục Trạch mới biết được.Thật không ngờ, một nam phóng viên đã đào được tin tức về cái chết của tôi.",Ngôn Tình,https://truyenfull.vn/phia-ben-kia-dat-troi,phia-ben-kia-dat-troi
https://lh3.googleusercontent.com/pw/AJFCJaVC0EDjoKoyo4H9sXWY-4KKIvIcT5pKSo5XBKEqsNZ-mz9K1SGkAK-mWphnuNC-l4BNL5W4UQ-2-l43h8a70TuZLMUkBzgDcbVMVwMpX7isimkUKrnruvXH3CWCIc1orZ2awOlOwCzbkX6xsHK38vum=w215-h322-s-no?authuser=3,Zhihu,Vẫn Thương Nhớ Em,"<div class=""desc-text desc-text-full"" itemprop=""description"">[𝐙𝐇𝐈𝐇𝐔] VẪN THƯƠNG NHỚ EM<br/><br/>Tác giả: 夏小李​<br/><br/>VĂN ÁN<br/><br/>Sau khi thi trượt đại học, tôi quyết định đổi số QQ và cắt đứt liên lạc với mọi người.<br/><br/>8 năm sau, trong buổi học lớp, lớp trưởng đến gần tôi nói nhỏ vào tai: ""Để tớ nói cho cậu một bí mật, Lục Trạch yêu thầm cậu đấy.""<br/><br/>Buổi tối hôm đó, tôi trằn trọc không ngủ được, quyết định tìm lại chiếc điện thoại cũ rồi đăng nhập vào tài khoản QQ đã vứt xó đi từ bao giờ.<br/><br/>Đập vào mắt tôi là dòng tin nhắn ""Em muốn vào trường nào, anh đi cùng em được chứ?"" đang nằm lặng lẽ trên chiếc điện thoại.<br/><br/>Nhưng mà bây giờ, anh ấy đã trở thành ngôi sao nổi tiếng.</div>","[𝐙𝐇𝐈𝐇𝐔] VẪN THƯƠNG NHỚ EMTác giả: 夏小李​VĂN ÁNSau khi thi trượt đại học, tôi quyết định đổi số QQ và cắt đứt liên lạc với mọi người.8 năm sau, trong buổi học lớp, lớp trưởng đến gần tôi nói nhỏ vào tai: ""Để tớ nói cho cậu một bí mật, Lục Trạch yêu thầm cậu đấy.""Buổi tối hôm đó, tôi trằn trọc không ngủ được, quyết định tìm lại chiếc điện thoại cũ rồi đăng nhập vào tài khoản QQ đã vứt xó đi từ bao giờ.Đập vào mắt tôi là dòng tin nhắn ""Em muốn vào trường nào, anh đi cùng em được chứ?"" đang nằm lặng lẽ trên chiếc điện thoại.Nhưng mà bây giờ, anh ấy đã trở thành ngôi sao nổi tiếng.",Ngôn Tình,https://truyenfull.vn/van-thuong-nho-em,van-thuong-nho-em
https://static.8cache.com/cover/eJzLyTDWz0gJCIsPSis1s6zMCvDy9fY1cSzzyvPJyHU0rcgPzDXxCEh3zQlOTYtMDbOMMNf1Daxydw51CgoI8U0yTPPy8QorNnfND803dnJ1Cc80NyrxT7ctNzI01c0wNjICAP2uHoY=/thu-lai-lan-nua.jpg,Lâm Quang Hi,Thử Lại Lần Nữa,"<div class=""desc-text desc-text-full"" itemprop=""description"">Thể loại: Nguyên sang, Đam mỹ, Hiện đại, HE, Tình cảm, Thanh mai trúc mã, 1v1, Thụ truy công, Tự bẻ cong mình, Song hướng thầm mến, Chua chua ngọt ngọt<br/><br/><b>Giới thiệu</b><br/><br/>Đêm trước ngày tốt nghiệp, Giang Lẫm nhận được lời tỏ tình của trúc mã mình – Quý Minh Luân. Lúc ấy mọi người đều đã uống say nằm lăn lóc trên ghế sofa, chỉ có cậu và Quý Minh Luân còn một chút tỉnh táo, cậu tưởng lời tỏ tình của Quý Minh Luân chỉ là trò đùa, nhưng không ngờ khi hai người quay về khách sạn, Quý Minh Luân đè cậu lên tường, trao cho cậu một nụ hôn đầy ướt át, khơi dạy dục vọng mãnh liệt.<br/><br/>Tình bạn mười sáu năm hoàn toàn sụp đổ, đêm đó cậu chật vật chạy trốn, xách hành lý bay tới Los Angeles du học.<br/><br/>Trong năm đó, cậu gần như là biến mất không một dấu vết, không để cho Quý Minh Luân tìm được. Mãi đến mùa hè năm sau, cậu không thể kiềm chế được sự nhớ thương người ta, quyết định về nước xem thử xem Quý Minh Luân có còn thích mình hay không, lại phát hiện Quý Minh Luân đang ôm ấp người khác, làm như không quen biết cậu, dùng ánh mắt lạnh lùng nhìn cậu.<br/><br/>Trúc Mã/ Truy công có chút vụng về, bên ngoài kiêu ngạo lạnh lùng thụ (Giang Lẫm) x Miệng thì từ chối nhưng thân thể lại rất thành thật công (Quý Minh Luân)<br/><br/>Có chút niên thượng, thụ nhỏ hơn công vài tháng<br/><br/>– Công không có thay lòng đổi dạ, cũng không có mập mờ với người ngoài.<br/><br/>– Lúc đầu thụ ghét đồng tính, sau đó tự bẻ cong mình, trở về truy công.<br/><br/>– Không ngược, không ngược, không ngược, tổng thể chua ngọt.</div>","Thể loại: Nguyên sang, Đam mỹ, Hiện đại, HE, Tình cảm, Thanh mai trúc mã, 1v1, Thụ truy công, Tự bẻ cong mình, Song hướng thầm mến, Chua chua ngọt ngọtGiới thiệuĐêm trước ngày tốt nghiệp, Giang Lẫm nhận được lời tỏ tình của trúc mã mình – Quý Minh Luân. Lúc ấy mọi người đều đã uống say nằm lăn lóc trên ghế sofa, chỉ có cậu và Quý Minh Luân còn một chút tỉnh táo, cậu tưởng lời tỏ tình của Quý Minh Luân chỉ là trò đùa, nhưng không ngờ khi hai người quay về khách sạn, Quý Minh Luân đè cậu lên tường, trao cho cậu một nụ hôn đầy ướt át, khơi dạy dục vọng mãnh liệt.Tình bạn mười sáu năm hoàn toàn sụp đổ, đêm đó cậu chật vật chạy trốn, xách hành lý bay tới Los Angeles du học.Trong năm đó, cậu gần như là biến mất không một dấu vết, không để cho Quý Minh Luân tìm được. Mãi đến mùa hè năm sau, cậu không thể kiềm chế được sự nhớ thương người ta, quyết định về nước xem thử xem Quý Minh Luân có còn thích mình hay không, lại phát hiện Quý Minh Luân đang ôm ấp người khác, làm như không quen biết cậu, dùng ánh mắt lạnh lùng nhìn cậu.Trúc Mã/ Truy công có chút vụng về, bên ngoài kiêu ngạo lạnh lùng thụ (Giang Lẫm) x Miệng thì từ chối nhưng thân thể lại rất thành thật công (Quý Minh Luân)Có chút niên thượng, thụ nhỏ hơn công vài tháng– Công không có thay lòng đổi dạ, cũng không có mập mờ với người ngoài.– Lúc đầu thụ ghét đồng tính, sau đó tự bẻ cong mình, trở về truy công.– Không ngược, không ngược, không ngược, tổng thể chua ngọt.",Đô Thị,https://truyenfull.vn/thu-lai-lan-nua,thu-lai-lan-nua
https://lh3.googleusercontent.com/pw/AJFCJaXHygN18VJUqwh7D22FP3TE_MzMo_-pYGihY1oSMsOu04IZ3Id47tCHesOkjkGyWzfcM2KghwzOgqWbV1fAmg_ARyo9M925WiZOPCtyIY_p2wJVBw-PB6Hf_jg5kgKWsTrKBCHR0WHoHp2yl4zkJJso=w215-h322-s-no?authuser=3,Tư Không Vũ Tịch,Phượng Hoàng Vô Song,"<div class=""desc-text desc-text-full"" itemprop=""description"">Tác giả: Tư Không Vũ Tịch<br/><br/>Thể loại: Truyện Ngược, Cổ Đại, Ngôn Tình<br/><br/>Giới thiệu:<br/><br/>Hoàng hậu của Đại Chử - Bạch Tịch Nguyệt bị triều thần hãm hại. Sau một trận mưa to gió lớn, linh hồn của cô ấy nhập vào trong cơ thể của muội muội Bạch Tịch Dao, nhưng lúc này Tịch Dao đang bị kẻ thù truy sát. Trong lúc bị truy đuổi thì rơi xuống vực thẳm mất trí nhớ. Tịch Dao và Hằng vương của Đại Chử - Cốc Dạ Hằng, tình cờ gặp gỡ và phải lòng nhau.<br/>Sau này, linh hồn của Tịch Nguyệt và Tịch Dao cùng tồn tại trong cùng một cơ thể. Vì để báo thù, Tịch Nguyệt đã dùng thân phận của muội muội vào cung. Đoạn tuyệt tình cảm với Dạ Hằng.<br/><br/>Trải qua muôn vàn trắc trở, Tịch Nguyệt cũng trả được thù và trả lại thân thể cho muội muội.</div>","Tác giả: Tư Không Vũ TịchThể loại: Truyện Ngược, Cổ Đại, Ngôn TìnhGiới thiệu:Hoàng hậu của Đại Chử - Bạch Tịch Nguyệt bị triều thần hãm hại. Sau một trận mưa to gió lớn, linh hồn của cô ấy nhập vào trong cơ thể của muội muội Bạch Tịch Dao, nhưng lúc này Tịch Dao đang bị kẻ thù truy sát. Trong lúc bị truy đuổi thì rơi xuống vực thẳm mất trí nhớ. Tịch Dao và Hằng vương của Đại Chử - Cốc Dạ Hằng, tình cờ gặp gỡ và phải lòng nhau.Sau này, linh hồn của Tịch Nguyệt và Tịch Dao cùng tồn tại trong cùng một cơ thể. Vì để báo thù, Tịch Nguyệt đã dùng thân phận của muội muội vào cung. Đoạn tuyệt tình cảm với Dạ Hằng.Trải qua muôn vàn trắc trở, Tịch Nguyệt cũng trả được thù và trả lại thân thể cho muội muội.",Ngôn Tình,https://truyenfull.vn/phuong-hoang-vo-song,phuong-hoang-vo-song
https://lh3.googleusercontent.com/pw/AJFCJaV7O_XQierne5hVxFY9hBzLlJlFENvxH1yT8RryUX8XC0eo_DHPf6czAt5xMGZV9ZdRX19HQgjdsgfLR7UjjvPL4R9iBF5GII0RwtOTk-5XA8pKeiWc72tcClIXpyRjiUi1LcuuDw-YbW6If6yPvdWn=w215-h322-s-no?authuser=0,Zhihu,Đợi Em Ngoái Đầu Nhìn Lại,"<div class=""desc-text desc-text-full"" itemprop=""description"">Cuối cùng Lâm Dịch, người tôi thầm thương tr ộm nhớ tám năm, cũng xiêu lòng trước tôi. Đêm trước ngày đính hôn, bé thanh mai của anh ta sống lại. <br/>Trong đêm mưa như trút nước, cô ta ướt như chuột lột gõ cửa phòng rồi lao vào vòng tay anh ta. <br/>“Kiếp trước em không biết.” “Mất rồi em mới biết thì ra anh lại yêu em nhiều đến thế.” “Anh còn cần em nữa không?” <br/><br/>Tôi nhìn cảnh tượng khiến người ta cảm động này rồi điện ngay cho anh trai anh ta: “Ứng cử viên cho buổi đính hôn này mai, đổi qua người khác đi.” Lâm Chiếu trầm giọng hỏi: “Em muốn đổi sang ai?” “Anh ơi, anh làm chú rể nhé. Anh thấy sao?”</div>","Cuối cùng Lâm Dịch, người tôi thầm thương tr ộm nhớ tám năm, cũng xiêu lòng trước tôi. Đêm trước ngày đính hôn, bé thanh mai của anh ta sống lại. Trong đêm mưa như trút nước, cô ta ướt như chuột lột gõ cửa phòng rồi lao vào vòng tay anh ta. “Kiếp trước em không biết.” “Mất rồi em mới biết thì ra anh lại yêu em nhiều đến thế.” “Anh còn cần em nữa không?” Tôi nhìn cảnh tượng khiến người ta cảm động này rồi điện ngay cho anh trai anh ta: “Ứng cử viên cho buổi đính hôn này mai, đổi qua người khác đi.” Lâm Chiếu trầm giọng hỏi: “Em muốn đổi sang ai?” “Anh ơi, anh làm chú rể nhé. Anh thấy sao?”",Ngôn Tình,https://truyenfull.vn/doi-em-ngoai-dau-nhin-lai,doi-em-ngoai-dau-nhin-lai
https://lh3.googleusercontent.com/pw/AJFCJaVGqyNiSmyPLEMeO5eQSTFXtFTjwHVx2AXn7-sqakwHLta1B9p0_hLhG9s6Fmf4P55SI08KRbbkb-akvfYUDBpqZK82TxrVH4j9jxHSs5sLkw0_1CzVk7UsfULy_UkKAOY4TGi8HLXOCpOYgAHSJpCb=w215-h322-s-no?authuser=0,Trình Dĩ Thời,Sổ Tay Sinh Tồn Của Nữ Thủ Phụ,"<div class=""desc-text desc-text-full"" itemprop=""description"">Bạn đang đọc Sổ Tay Sinh Tồn Của Nữ Thủ Phụ, tác phẩm của Trình Dĩ Thời. Thẩm Nhiêu, người được coi là quý nữ nhất kinh thành, đã trở thành tội thần khi cả gia đình bị xử tử. May mắn thay, cô đã sở hữu kim bài miễn tử thoát đượm khỏi số phận bi thảm.<br/><br/>Tuy vậy, mọi người vẫn cảm thấy nghi ngại và coi thường cô. Họ đã cố xô đẩy cô xuống vực sâu và thậm chí có người định cho cô rớt xuống giếng.<br/><br/>Nhiều tình huống mạo hiểm tiếp diễn với Thẩm Nhiêu, từ việc quan viên muốn cướp kim bài, Vương gia muốn hãm hại cô, cho tới câu chuyện phòng của cô bị cháy. Tất cả đều phải nhìn nhận lại giá trị của mạng sống và thật ra Thẩm Nhiêu cũng đã hiểu được điều đó.<br/><br/>Một nhân vật khác trong truyện là Tạ Cẩn, Chỉ Huy sứ của Cẩm Y Vệ. Ông ta được đánh giá là một kẻ tàn ác và độc tính, nhưng cô lại là người duy nhất khiến ông ta yêu thương, bảo vệ và trân trọng.<br/><br/>Dù có khuyến khích việc yêu và sủng ái, nhưng truyện cũng đề cao giá trị tính mạng và tâm linh. Thẩm Nhiêu và Tạ Cẩn đều là những con người có đam mê mãnh liệt và cứng đầu, nhưng họ cũng hiểu rõ giá trị của sự sống, và không bỏ qua bất cứ cơ hội nào để bảo vệ nó.<br/><br/>Nếu bạn yêu thích thể loại truyện ngôn tình, đừng bỏ lỡ Hoa Sầu Riêng Và Anh Dưa Hấu hoặc Vườn Hoa Mùa Đông. </div>","Bạn đang đọc Sổ Tay Sinh Tồn Của Nữ Thủ Phụ, tác phẩm của Trình Dĩ Thời. Thẩm Nhiêu, người được coi là quý nữ nhất kinh thành, đã trở thành tội thần khi cả gia đình bị xử tử. May mắn thay, cô đã sở hữu kim bài miễn tử thoát đượm khỏi số phận bi thảm.Tuy vậy, mọi người vẫn cảm thấy nghi ngại và coi thường cô. Họ đã cố xô đẩy cô xuống vực sâu và thậm chí có người định cho cô rớt xuống giếng.Nhiều tình huống mạo hiểm tiếp diễn với Thẩm Nhiêu, từ việc quan viên muốn cướp kim bài, Vương gia muốn hãm hại cô, cho tới câu chuyện phòng của cô bị cháy. Tất cả đều phải nhìn nhận lại giá trị của mạng sống và thật ra Thẩm Nhiêu cũng đã hiểu được điều đó.Một nhân vật khác trong truyện là Tạ Cẩn, Chỉ Huy sứ của Cẩm Y Vệ. Ông ta được đánh giá là một kẻ tàn ác và độc tính, nhưng cô lại là người duy nhất khiến ông ta yêu thương, bảo vệ và trân trọng.Dù có khuyến khích việc yêu và sủng ái, nhưng truyện cũng đề cao giá trị tính mạng và tâm linh. Thẩm Nhiêu và Tạ Cẩn đều là những con người có đam mê mãnh liệt và cứng đầu, nhưng họ cũng hiểu rõ giá trị của sự sống, và không bỏ qua bất cứ cơ hội nào để bảo vệ nó.Nếu bạn yêu thích thể loại truyện ngôn tình, đừng bỏ lỡ Hoa Sầu Riêng Và Anh Dưa Hấu hoặc Vườn Hoa Mùa Đông. ",Ngôn Tình,https://truyenfull.vn/so-tay-sinh-ton-cua-nu-thu-phu,so-tay-sinh-ton-cua-nu-thu-phu
https://lh3.googleusercontent.com/pw/AJFCJaXhmkNk_qzm9fjzA-hRSQ5RRn91h7wWWBMjvhR1aCXgoIi7_SfBhpJyfoDtbFYaHjCYGurFcVjdbTfY4SekwILMbdrxvZaVNQq7Z0a3NesUm9zOyIbEYEuENP7zLHWdEM5QeDPF1dEZq8kWnjJ9Tn5W=w215-h322-s-no?authuser=3,Zhihu,Bí Kíp Giảm Cân,"<div class=""desc-text desc-text-full"" itemprop=""description"">[Zhihu] BÍ KÍP GIẢM CÂN<br/><br/>Tác giả: 余空​<br/><br/>- -------------------------------<br/><br/>Hoa khôi của lớp đã đưa ra một quy định, nếu cô ta mập hơn tôi 1 cân thì sẽ tát tôi 1 cái. Tôi sẽ phải ăn 10 cái tát mỗi ngày.<br/><br/>Để <a rel=""nofollow"" target=""_blank""></a>giúp hoa khôi giảm cân, tôi đã mách cho cô ta một bí quyết: Úp ngược bát cơm của mình trên mộ, rồi phủ lá liễu lên trên. Sau đó càng ăn sẽ càng gầy, bởi vì đồ ăn sẽ được cung phụng cho vong hồn.<br/><br/>Cô ta đã thử và ngày càng gầy đi. Tôi âm thầm chờ đợi cho đến ngày cô ta gầy đến mức trơ xương.<br/><br/>- -------------------------------<br/><br/>Lưu ý: Không nên đọc khi đang cọc vì giận ny, bị điểm thấp, đồng nghiệp hãm, bị sếp đì deadline, bị khách hàng “Ủa em” sau khi đã gửi bản final thứ 100,... <br/><br/>Không nên đọc khi đang ăn cơm, khi đang húp cháo cũng không.</div>","[Zhihu] BÍ KÍP GIẢM CÂNTác giả: 余空​- -------------------------------Hoa khôi của lớp đã đưa ra một quy định, nếu cô ta mập hơn tôi 1 cân thì sẽ tát tôi 1 cái. Tôi sẽ phải ăn 10 cái tát mỗi ngày.Để giúp hoa khôi giảm cân, tôi đã mách cho cô ta một bí quyết: Úp ngược bát cơm của mình trên mộ, rồi phủ lá liễu lên trên. Sau đó càng ăn sẽ càng gầy, bởi vì đồ ăn sẽ được cung phụng cho vong hồn.Cô ta đã thử và ngày càng gầy đi. Tôi âm thầm chờ đợi cho đến ngày cô ta gầy đến mức trơ xương.- -------------------------------Lưu ý: Không nên đọc khi đang cọc vì giận ny, bị điểm thấp, đồng nghiệp hãm, bị sếp đì deadline, bị khách hàng “Ủa em” sau khi đã gửi bản final thứ 100,... Không nên đọc khi đang ăn cơm, khi đang húp cháo cũng không.",Khác,https://truyenfull.vn/bi-kip-giam-can,bi-kip-giam-can
https://lh3.googleusercontent.com/pw/AJFCJaWwT9QhSX0lARLEIMov1-R8ieHDs59iN1T3QPoIIzA_9QLHCRotJFv_378TYBLy3PPpiUiMiy2xcPFPe0DyoUpGWJBtjCx1oMvOAgXjUmhFQ0ziVdH3CGpZ1hasXI_Yn_bjqj1dqSyvLDO_OogemvOq=w215-h322-s-no?authuser=3,Đinh Thập Tam,Sao Đổi Ngôi,"<div class=""desc-text desc-text-full"" itemprop=""description"">Sao Đổi Ngôi<br/><br/>Tác giả: Đinh Thập Tam<br/><br/>Thể loại: Hiện đại, học đường, hài hước, HE<br/><br/>Số chương: 13<br/><br/>Edit: Blooming<br/><br/>[Giới thiệu]<br/><br/>Tôi và em trai trao đổi linh hồn cho nhau.<br/><br/>Trai đẹp chung phòng hỏi tôi: “Chị gái cậu thích loại con trai như thế nào?”<br/><br/>Tôi nhích ra mép giường nói: “Cậu lại đây nằm đi, rồi tôi lén nói cho cậu biết.”</div>","Sao Đổi NgôiTác giả: Đinh Thập TamThể loại: Hiện đại, học đường, hài hước, HESố chương: 13Edit: Blooming[Giới thiệu]Tôi và em trai trao đổi linh hồn cho nhau.Trai đẹp chung phòng hỏi tôi: “Chị gái cậu thích loại con trai như thế nào?”Tôi nhích ra mép giường nói: “Cậu lại đây nằm đi, rồi tôi lén nói cho cậu biết.”",Ngôn Tình,https://truyenfull.vn/sao-doi-ngoi,sao-doi-ngoi
https://lh3.googleusercontent.com/pw/AJFCJaWdaRLNLWxgMphb_lNA1tTlt5zwH8T2BiwtwtEmATSyZIEKsgUTQrAZpZ6quQXT-J-mNpkiC3lxMv-NKc8GthllACvA7fWBZJ3QclN961fuDw5YflGirMVOh_Fbgol0DdDTNAq6T4GyzHCyk5eGTjj5=w215-h322-s-no?authuser=1,Cao Sổ Chân Đích Hảo Nan Học,Chàng Dâu Nuôi Từ Bé Của Thẩm Minh Húc,"<div class=""desc-text desc-text-full"" itemprop=""description"">Tên tác phẩm: Chàng dâu nuôi từ bé của Thẩm Minh Húc<br/><br/>Tác giả: Cao Sổ Chân Đích Hảo Nan Học (Tạm dịch: Toán cao cấp thật là khó học)<br/><br/>Edit + Beta: Chan + Yan<br/><br/>Số lượng: 41 chương + 1 PN<br/><br/>Thể loại: Đam mỹ, ABO, hiện đại, tình cảm, cưới trước yêu sau, 1×1, HE<br/><br/>Nhân vật chính: Thẩm Minh Húc x Bạch Sướng<br/><br/><b>Văn án</b><br/><br/>Thẩm Minh Húc bất thình lình được cho hay rằng anh có một chàng dâu nuôi từ bé nên rất giận, cảm giác mình không có tự do yêu đương.<br/><br/>Vậy nên khi lần đầu tiên Omega đến anh đã biểu hiện vô cùng kháng cự và ghét bỏ.<br/><br/>Chẳng bao lâu sau: Thơm quá à, vợ mình đáng yêu quá đi à.<br/><br/>Bạch Sướng vốn tưởng rằng anh trai lớn hồi nhỏ kia sau khi trưởng thành vẫn sẽ rất dịu dàng quan tâm, nhưng nào ngờ 15 năm sau lại biến Alpha này thành một tên ngốc.</div>","Tên tác phẩm: Chàng dâu nuôi từ bé của Thẩm Minh HúcTác giả: Cao Sổ Chân Đích Hảo Nan Học (Tạm dịch: Toán cao cấp thật là khó học)Edit + Beta: Chan + YanSố lượng: 41 chương + 1 PNThể loại: Đam mỹ, ABO, hiện đại, tình cảm, cưới trước yêu sau, 1×1, HENhân vật chính: Thẩm Minh Húc x Bạch SướngVăn ánThẩm Minh Húc bất thình lình được cho hay rằng anh có một chàng dâu nuôi từ bé nên rất giận, cảm giác mình không có tự do yêu đương.Vậy nên khi lần đầu tiên Omega đến anh đã biểu hiện vô cùng kháng cự và ghét bỏ.Chẳng bao lâu sau: Thơm quá à, vợ mình đáng yêu quá đi à.Bạch Sướng vốn tưởng rằng anh trai lớn hồi nhỏ kia sau khi trưởng thành vẫn sẽ rất dịu dàng quan tâm, nhưng nào ngờ 15 năm sau lại biến Alpha này thành một tên ngốc.",Đô Thị,https://truyenfull.vn/chang-dau-nuoi-tu-be-cua-tham-minh-huc,chang-dau-nuoi-tu-be-cua-tham-minh-huc
https://lh3.googleusercontent.com/pw/AJFCJaVMOc14BoB_mJtuFVsCMUqx-YfJmEblGCuuUow5u3HjlG8qanAfpHEXAFYDEDw6TL7zKa8sWAiDuMlaiQv230WMjtPt8SQl5UwqN_69zh8-ZgKtWJ6rBbLt4-Dl47xR5JHJF_af6MODEViffF-ohMAg=w215-h322-s-no?authuser=3,hoàng hôn trên biển,Trọng Sinh Trở Thành Phu Nhân Của Hàn Thiếu,"<div class=""desc-text desc-text-full"" itemprop=""description"">Tác giả: hoàng hôn trên biển<br/><br/>Thể loại: Truyện Ngược, Ngôn Tình, Truyện Sủng<br/><br/><b>Giới thiệu:</b><br/><br/>Nam chính: Hàn Hạo Dương, 27t, chủ tịch tập đoàn Hàn thị đứng đầu thành A..<br/><br/>Nữ chính: Sở Diệu Linh, 23t, nhị tiểu thư Sở gia, xinh đẹp nhưng tính tình kiêu căng..<br/><br/>Mọi chuyện bắt đầu thay từ ghét thành yêu sâu đậm khi cô tỉnh dậy sau vụ tai nạn..</div>","Tác giả: hoàng hôn trên biểnThể loại: Truyện Ngược, Ngôn Tình, Truyện SủngGiới thiệu:Nam chính: Hàn Hạo Dương, 27t, chủ tịch tập đoàn Hàn thị đứng đầu thành A..Nữ chính: Sở Diệu Linh, 23t, nhị tiểu thư Sở gia, xinh đẹp nhưng tính tình kiêu căng..Mọi chuyện bắt đầu thay từ ghét thành yêu sâu đậm khi cô tỉnh dậy sau vụ tai nạn..",Ngôn Tình,https://truyenfull.vn/trong-sinh-tro-thanh-phu-nhan-cua-han-thieu,trong-sinh-tro-thanh-phu-nhan-cua-han-thieu
